"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"NXEOU","Nexeo Solutions, Inc.","7.4","0","n/a","United States","2014","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nxeou",
"NXEOW","Nexeo Solutions, Inc.","0.4475","0","n/a","United States","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nxeow",
"NEXT","NextDecade Corporation","10.09","1072073921.88","n/a","United States","2015","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/next",
"NEXTW","NextDecade Corporation","0.9899","0","n/a","United States","2015","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/nextw",
"OHRP","Ohr Pharmaceuticals, Inc.","0.7508","42203540.1424","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ohrp",
"OPHT","Ophthotech Corporation","2.695","96866058.905","n/a","United States","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opht",
"OVID","Ovid Therapeutics Inc.","8.5","209116456","n/a","United States","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ovid",
"PFIN","P & F Industries, Inc.","7.7","27870858.4","n/a","United States","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pfin",
"PANL","Pangaea Logistics Solutions Ltd.","2.4","105108436.8","n/a","United States","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/panl",
"PBHC","Pathfinder Bancorp, Inc.","15.1","64381870","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pbhc",
"PAVM","PAVmed Inc.","5.67","75587966.37","n/a","United States","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/pavm",
"PAVMW","PAVmed Inc.","1.65","0","n/a","United States","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/pavmw",
"PAYX","Paychex, Inc.","59.75","21428057834.25","n/a","United States","1983","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/payx",
"PCSB","PCSB Financial Corporation","18.16","329878216","n/a","United States","2017","Finance","Banks","http://www.nasdaq.com/symbol/pcsb",
"PFLT","PennantPark Floating Rate Capital Ltd.","14.38","467063464.12","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pflt",
"PNNT","PennantPark Investment Corporation","7.47","530824444.92","n/a","United States","2007","n/a","n/a","http://www.nasdaq.com/symbol/pnnt",
